file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
bowl__02880940__538db91266f2829bc0f7e0e05bae6131__models__model_normalized.npz,235000,1500000,0.11043817320463545,0.023093268865423063,0.00670391264863769,0.40108510638297873,0.5807148936170212,0.6480595744680852,0.7278851063829788
bowl__02880940__53f5240e1e82c96e2d20e9f11baa5f8f__models__model_normalized.npz,235000,1500000,0.38692577961350355,0.06461969394772912,0.02562395446589025,0.1722723404255319,0.28109787234042555,0.40294893617021277,0.7133914893617022
bowl__02880940__5563324c9902f243a2c59a4d90e63212__models__model_normalized.npz,235000,1500000,0.09229338277514562,0.011031604592337565,0.004755490297349587,0.5244297872340425,0.7473148936170213,0.8257617021276595,0.9447148936170213
bowl__02880940__56803af65db53307467ca2ad6571afff__models__model_normalized.npz,235000,1500000,0.0948344486771467,0.021305911002401104,0.010016957308471235,0.35996595744680854,0.49984255319148935,0.5593617021276596,0.8537106382978723
bowl__02880940__571f294b5ab7e47a5517442d05421cb__models__model_normalized.npz,235000,1500000,0.2207628177319423,0.04217264961757978,0.02360509490608396,0.2249063829787234,0.4185617021276596,0.4892127659574468,0.5610127659574468
bowl__02880940__5aad71b5e6cb3967674684c50f1db165__models__model_normalized.npz,235000,1500000,0.1723136892732248,0.0447541973532634,0.008463350930516624,0.2950127659574468,0.5466170212765957,0.6291574468085106,0.7065574468085106
bowl__02880940__5b6d840652f0050061d624c546a68fec__models__model_normalized.npz,235000,1500000,0.15452426646699716,0.033348565977208956,0.013282509171621555,0.24216170212765958,0.4551021276595745,0.5331659574468085,0.6053617021276596
bowl__02880940__5bb12905529c85359d3d767e1bc88d65__models__model_normalized.npz,235000,1500000,0.12763962735375586,0.02386455318108799,0.008227197663169615,0.31621702127659573,0.5484978723404256,0.6218808510638298,0.6981276595744681
bowl__02880940__5e2c558555092b706e30831c34845769__models__model_normalized.npz,235000,1500000,0.23409439229656764,0.050500089858326005,0.007733189507161558,0.32359574468085106,0.5752851063829787,0.6561787234042553,0.735336170212766
bowl__02880940__5f2ef71aa9b94edbb84959963148f2a2__models__model_normalized.npz,235000,1500000,0.18396408209806414,0.04584385877986303,0.016029900234403212,0.276736170212766,0.4575148936170213,0.5162170212765957,0.605336170212766
bowl__02880940__6118da3aa071921b664b3b9b23ddfcbc__models__model_normalized.npz,235000,1500000,0.12185336989917124,0.013817547654381089,0.006587108282253755,0.4038340425531915,0.5860382978723404,0.661327659574468,0.9562085106382979
bowl__02880940__6494761a8a0461777cba8364368aa1d__models__model_normalized.npz,235000,1500000,0.10811447793925066,0.018092865076353704,0.006149874237240089,0.40913617021276594,0.6394936170212766,0.6985872340425532,0.8627872340425532
bowl__02880940__64b180d51c6b8cc1e4e346ee2650d150__models__model_normalized.npz,235000,1500000,0.11861528388047687,0.007191220219980201,0.004590974057329337,0.5501531914893617,0.8817404255319149,0.938736170212766,0.989140425531915
bowl__02880940__64d7f5eb886cfa48ce6101c7990e61d4__models__model_normalized.npz,235000,1500000,0.08674127534328631,0.005776489243074852,0.00421826536306295,0.6057489361702127,0.8958425531914893,0.9653446808510638,0.9967191489361702
bowl__02880940__6501113f772fc798db649551c356c6e8__models__model_normalized.npz,235000,1500000,0.11201827044766,0.005816675829198553,0.003989233271942172,0.6366085106382978,0.8940978723404255,0.9631446808510639,0.9935574468085107
bowl__02880940__6816c12cc00a961758463a756b0921b5__models__model_normalized.npz,235000,1500000,0.13197580070283335,0.00630132501877219,0.0033060920265985277,0.7376382978723405,0.9058382978723404,0.939668085106383,0.9798
